91,بهار,آذربايجان شرقي,15967,8167,7800
91,بهار,آذربايجان غربي,15406,7861,7545
91,بهار,اردبيل,6016,3098,2918
91,بهار,اصفهان,18981,9663,9318
91,بهار,البرز,8348,4288,4060
91,بهار,ايلام,2308,1160,1148
91,بهار,بوشهر,4392,2271,2121
91,بهار,تهران,42800,22122,20678
91,بهار,چهارمحال وبختياري,5237,2663,2574
91,بهار,خراسان جنوبي,3960,2041,1919
91,بهار,خراسان رضوي,32110,16489,15621
91,بهار,خراسان شمالي,4359,2251,2108
91,بهار,خوزستان,23832,12309,11523
91,بهار,زنجان,4783,2430,2353
91,بهار,سمنان,2360,1175,1185
91,بهار,سيستان وبلوچستان,21190,10835,10355
91,بهار,فارس,19384,9995,9389
91,بهار,قزوين,5075,2634,2441
91,بهار,قم,5283,2627,2656
91,بهار,كردستان,7150,3647,3503
91,بهار,كرمان,13991,7249,6742
91,بهار,كرمانشاه,8209,4216,3993
91,بهار,كهگيلويه وبويراحمد,3851,1993,1858
91,بهار,گلستان,9115,4641,4474
91,بهار,گيلان,7727,3976,3751
91,بهار,لرستان,8971,4570,4401
91,بهار,مازندران,10233,5382,4851
91,بهار,مركزي,5172,2627,2545
91,بهار,هرمزگان,7953,4112,3841
91,بهار,همدان,7672,3990,3682
91,بهار,يزد,5178,2620,2558
91,تابستان,آذربايجان شرقي,18720,9697,9023
91,تابستان,آذربايجان غربي,16801,8674,8127
91,تابستان,اردبيل,6922,3614,3308
91,تابستان,اصفهان,21373,10811,10562
91,تابستان,البرز,9694,4971,4723
91,تابستان,ايلام,2778,1388,1390
91,تابستان,بوشهر,5063,2634,2429
91,تابستان,تهران,48369,25052,23317
91,تابستان,چهارمحال وبختياري,5643,2931,2712
91,تابستان,خراسان جنوبي,4378,2258,2120
91,تابستان,خراسان رضوي,35163,17985,17178
91,تابستان,خراسان شمالي,4838,2492,2346
91,تابستان,خوزستان,28825,14618,14207
91,تابستان,زنجان,5150,2639,2511
91,تابستان,سمنان,2590,1298,1292
91,تابستان,سيستان وبلوچستان,21945,11312,10633
91,تابستان,فارس,21540,11058,10482
91,تابستان,قزوين,5833,2986,2847
91,تابستان,قم,6075,3112,2963
91,تابستان,كردستان,7204,3688,3516
91,تابستان,كرمان,14920,7673,7247
91,تابستان,كرمانشاه,8927,4613,4314
91,تابستان,كهگيلويه وبويراحمد,4252,2179,2073
91,تابستان,گلستان,11561,5911,5650
91,تابستان,گيلان,8763,4463,4300
91,تابستان,لرستان,10005,5225,4780
91,تابستان,مازندران,12111,6211,5900
91,تابستان,مركزي,5873,3121,2752
91,تابستان,هرمزگان,9447,4817,4630
91,تابستان,همدان,8354,4208,4146
91,تابستان,يزد,5765,2950,2815
91,پاییز,آذربايجان شرقي,16558,8589,7969
91,پاییز,آذربايجان غربي,14978,7646,7332
91,پاییز,اردبيل,5599,2862,2737
91,پاییز,اصفهان,19266,9881,9385
91,پاییز,البرز,8737,4525,4212
91,پاییز,ايلام,2564,1312,1252
91,پاییز,بوشهر,5431,2848,2583
91,پاییز,تهران,43963,22586,21377
91,پاییز,چهارمحال وبختياري,4726,2446,2280
91,پاییز,خراسان جنوبي,3991,2070,1921
91,پاییز,خراسان رضوي,31461,15908,15553
91,پاییز,خراسان شمالي,4420,2300,2120
91,پاییز,خوزستان,28442,14523,13919
91,پاییز,زنجان,4798,2459,2339
91,پاییز,سمنان,2441,1286,1155
91,پاییز,سيستان وبلوچستان,22541,11613,10928
91,پاییز,فارس,20825,10722,10103
91,پاییز,قزوين,5162,2615,2547
91,پاییز,قم,5661,2923,2738
91,پاییز,كردستان,6802,3507,3295
91,پاییز,كرمان,14550,7458,7092
91,پاییز,كرمانشاه,8204,4215,3989
91,پاییز,كهگيلويه وبويراحمد,3850,1948,1902
91,پاییز,گلستان,10306,5335,4971
91,پاییز,گيلان,7887,3991,3896
91,پاییز,لرستان,9006,4674,4332
91,پاییز,مازندران,10916,5607,5309
91,پاییز,مركزي,5205,2662,2543
91,پاییز,هرمزگان,10378,5429,4949
91,پاییز,همدان,7609,3821,3788
91,پاییز,يزد,5426,2695,2731
91,زمستان,آذربايجان شرقي,17423,8848,8575
91,زمستان,آذربايجان غربي,15620,8059,7561
91,زمستان,اردبيل,6064,3056,3008
91,زمستان,اصفهان,18630,9567,9063
91,زمستان,البرز,8864,4519,4345
91,زمستان,ايلام,2572,1277,1295
91,زمستان,بوشهر,5295,2698,2597
91,زمستان,تهران,43687,22375,21312
91,زمستان,چهارمحال وبختياري,4800,2452,2348
91,زمستان,خراسان جنوبي,4204,2158,2046
91,زمستان,خراسان رضوي,32854,16808,16046
91,زمستان,خراسان شمالي,4758,2421,2337
91,زمستان,خوزستان,27357,13968,13389
91,زمستان,زنجان,4783,2493,2290
91,زمستان,سمنان,2373,1208,1165
91,زمستان,سيستان وبلوچستان,23685,12083,11602
91,زمستان,فارس,20974,10829,10145
91,زمستان,قزوين,5106,2613,2493
91,زمستان,قم,5525,2871,2654
91,زمستان,كردستان,6918,3537,3381
91,زمستان,كرمان,14029,7133,6896
91,زمستان,كرمانشاه,8825,4622,4203
91,زمستان,كهگيلويه وبويراحمد,3928,1939,1989
91,زمستان,گلستان,10032,5062,4970
91,زمستان,گيلان,7818,4002,3816
91,زمستان,لرستان,9170,4706,4464
91,زمستان,مازندران,10723,5556,5167
91,زمستان,مركزي,5306,2697,2609
91,زمستان,هرمزگان,9500,4797,4703
91,زمستان,همدان,7752,3990,3762
91,زمستان,يزد,5403,2747,2656
