96,بهار,آذربايجان شرقي,17244,8980,8264
96,بهار,آذربايجان غربي,16316,8416,7900
96,بهار,اردبيل,6282,3328,2954
96,بهار,اصفهان,20877,10723,10154
96,بهار,البرز,10008,5153,4855
96,بهار,ايلام,2522,1334,1188
96,بهار,بوشهر,5186,2698,2488
96,بهار,تهران,50335,25800,24535
96,بهار,چهارمحال وبختياري,5428,2822,2606
96,بهار,خراسان جنوبي,4635,2454,2181
96,بهار,خراسان رضوي,37633,19204,18429
96,بهار,خراسان شمالي,4754,2443,2311
96,بهار,خوزستان,26448,13717,12731
96,بهار,زنجان,5329,2736,2593
96,بهار,سمنان,2724,1376,1348
96,بهار,سيستان وبلوچستان,23940,12232,11708
96,بهار,فارس,20859,10744,10115
96,بهار,قزوين,5328,2744,2584
96,بهار,قم,6373,3260,3113
96,بهار,كردستان,7648,4007,3641
96,بهار,كرمان,15122,7789,7333
96,بهار,كرمانشاه,8282,4315,3967
96,بهار,كهگيلويه وبويراحمد,3821,1981,1840
96,بهار,گلستان,9889,5077,4812
96,بهار,گيلان,6967,3631,3336
96,بهار,لرستان,8660,4577,4083
96,بهار,مازندران,10608,5425,5183
96,بهار,مركزي,5442,2776,2666
96,بهار,هرمزگان,9889,5058,4831
96,بهار,همدان,8242,4243,3999
96,بهار,يزد,6250,3226,3024
96,تابستان,آذربايجان شرقي,18009,9327,8682
96,تابستان,آذربايجان غربي,17796,9254,8542
96,تابستان,اردبيل,6361,3351,3010
96,تابستان,اصفهان,21163,10892,10271
96,تابستان,البرز,10814,5533,5281
96,تابستان,ايلام,2855,1457,1398
96,تابستان,بوشهر,5684,2922,2762
96,تابستان,تهران,52769,27258,25511
96,تابستان,چهارمحال وبختياري,5434,2841,2593
96,تابستان,خراسان جنوبي,4812,2513,2299
96,تابستان,خراسان رضوي,37871,19432,18439
96,تابستان,خراسان شمالي,4799,2435,2364
96,تابستان,خوزستان,29717,15258,14459
96,تابستان,زنجان,5314,2758,2556
96,تابستان,سمنان,2672,1380,1292
96,تابستان,سيستان وبلوچستان,23575,12175,11400
96,تابستان,فارس,22394,11471,10923
96,تابستان,قزوين,5539,2863,2676
96,تابستان,قم,6587,3391,3196
96,تابستان,كردستان,7871,4022,3849
96,تابستان,كرمان,15320,7918,7402
96,تابستان,كرمانشاه,9030,4753,4277
96,تابستان,كهگيلويه وبويراحمد,4044,2150,1894
96,تابستان,گلستان,11135,5740,5395
96,تابستان,گيلان,7868,4101,3767
96,تابستان,لرستان,9625,4997,4628
96,تابستان,مازندران,11754,6003,5751
96,تابستان,مركزي,5514,2816,2698
96,تابستان,هرمزگان,10299,5238,5061
96,تابستان,همدان,8131,4214,3917
96,تابستان,يزد,6539,3359,3180
96,پاییز,آذربايجان شرقي,16557,8608,7949
96,پاییز,آذربايجان غربي,15848,8128,7720
96,پاییز,اردبيل,5601,2985,2616
96,پاییز,اصفهان,19992,10139,9853
96,پاییز,البرز,9938,5220,4718
96,پاییز,ايلام,2707,1438,1269
96,پاییز,بوشهر,5631,2915,2716
96,پاییز,تهران,49968,25891,24077
96,پاییز,چهارمحال وبختياري,4744,2485,2259
96,پاییز,خراسان جنوبي,4282,2150,2132
96,پاییز,خراسان رضوي,35552,18110,17442
96,پاییز,خراسان شمالي,4640,2367,2273
96,پاییز,خوزستان,31223,15902,15321
96,پاییز,زنجان,4887,2513,2374
96,پاییز,سمنان,2543,1303,1240
96,پاییز,سيستان وبلوچستان,25358,12973,12385
96,پاییز,فارس,21250,10952,10298
96,پاییز,قزوين,5065,2641,2424
96,پاییز,قم,6340,3288,3052
96,پاییز,كردستان,7321,3755,3566
96,پاییز,كرمان,15175,7725,7450
96,پاییز,كرمانشاه,8124,4242,3882
96,پاییز,كهگيلويه وبويراحمد,3730,1915,1815
96,پاییز,گلستان,10261,5186,5075
96,پاییز,گيلان,7312,3751,3561
96,پاییز,لرستان,8583,4393,4190
96,پاییز,مازندران,11339,5781,5558
96,پاییز,مركزي,5147,2637,2510
96,پاییز,هرمزگان,10853,5531,5322
96,پاییز,همدان,7820,4006,3814
96,پاییز,يزد,6119,3142,2977
96,زمستان,آذربايجان شرقي,15607,8050,7557
96,زمستان,آذربايجان غربي,15278,8001,7277
96,زمستان,اردبيل,5435,2856,2579
96,زمستان,اصفهان,18524,9511,9013
96,زمستان,البرز,9275,4703,4572
96,زمستان,ايلام,2578,1336,1242
96,زمستان,بوشهر,5260,2744,2516
96,زمستان,تهران,46631,23921,22710
96,زمستان,چهارمحال وبختياري,4735,2462,2273
96,زمستان,خراسان جنوبي,4156,2166,1990
96,زمستان,خراسان رضوي,33557,17149,16408
96,زمستان,خراسان شمالي,4272,2222,2050
96,زمستان,خوزستان,28249,14448,13801
96,زمستان,زنجان,4655,2392,2263
96,زمستان,سمنان,2353,1200,1153
96,زمستان,سيستان وبلوچستان,24165,12258,11907
96,زمستان,فارس,19715,10270,9445
96,زمستان,قزوين,4795,2499,2296
96,زمستان,قم,5878,2910,2968
96,زمستان,كردستان,6998,3620,3378
96,زمستان,كرمان,14113,7227,6886
96,زمستان,كرمانشاه,7839,4185,3654
96,زمستان,كهگيلويه وبويراحمد,3521,1788,1733
96,زمستان,گلستان,9731,5008,4723
96,زمستان,گيلان,6970,3588,3382
96,زمستان,لرستان,7880,4153,3727
96,زمستان,مازندران,10231,5229,5002
96,زمستان,مركزي,4691,2435,2256
96,زمستان,هرمزگان,9807,5083,4724
96,زمستان,همدان,6998,3600,3398
96,زمستان,يزد,5717,2930,2787
