95,بهار,آذربايجان شرقي,17479,9165,8314
95,بهار,آذربايجان غربي,16946,8797,8149
95,بهار,اردبيل,6493,3355,3138
95,بهار,اصفهان,21215,10821,10394
95,بهار,البرز,9875,5037,4838
95,بهار,ايلام,2489,1320,1169
95,بهار,بوشهر,5207,2678,2529
95,بهار,تهران,49130,25298,23832
95,بهار,چهارمحال وبختياري,5522,2863,2659
95,بهار,خراسان جنوبي,4727,2418,2309
95,بهار,خراسان رضوي,38271,19679,18592
95,بهار,خراسان شمالي,4799,2508,2291
95,بهار,خوزستان,26821,13783,13038
95,بهار,زنجان,5220,2726,2494
95,بهار,سمنان,2588,1296,1292
95,بهار,سيستان وبلوچستان,24576,12682,11894
95,بهار,فارس,20999,10807,10192
95,بهار,قزوين,5652,2893,2759
95,بهار,قم,6310,3175,3135
95,بهار,كردستان,7717,3921,3796
95,بهار,كرمان,15768,8087,7681
95,بهار,كرمانشاه,8535,4491,4044
95,بهار,كهگيلويه وبويراحمد,4116,2122,1994
95,بهار,گلستان,9656,5031,4625
95,بهار,گيلان,7252,3697,3555
95,بهار,لرستان,9167,4784,4383
95,بهار,مازندران,10718,5452,5266
95,بهار,مركزي,5713,3012,2701
95,بهار,هرمزگان,9673,4935,4738
95,بهار,همدان,8703,4473,4230
95,بهار,يزد,6345,3308,3037
95,تابستان,آذربايجان شرقي,18849,9658,9191
95,تابستان,آذربايجان غربي,18299,9402,8897
95,تابستان,اردبيل,6985,3668,3317
95,تابستان,اصفهان,22184,11430,10754
95,تابستان,البرز,10714,5533,5181
95,تابستان,ايلام,2831,1476,1355
95,تابستان,بوشهر,5942,3052,2890
95,تابستان,تهران,54909,28083,26826
95,تابستان,چهارمحال وبختياري,5886,2982,2904
95,تابستان,خراسان جنوبي,4864,2511,2353
95,تابستان,خراسان رضوي,39022,19906,19116
95,تابستان,خراسان شمالي,5046,2538,2508
95,تابستان,خوزستان,29441,15272,14169
95,تابستان,زنجان,5436,2815,2621
95,تابستان,سمنان,2847,1465,1382
95,تابستان,سيستان وبلوچستان,24344,12517,11827
95,تابستان,فارس,22931,11697,11234
95,تابستان,قزوين,5614,2934,2680
95,تابستان,قم,6809,3543,3266
95,تابستان,كردستان,7896,4091,3805
95,تابستان,كرمان,16723,8543,8180
95,تابستان,كرمانشاه,8988,4668,4320
95,تابستان,كهگيلويه وبويراحمد,4393,2189,2204
95,تابستان,گلستان,11704,5907,5797
95,تابستان,گيلان,7939,4052,3887
95,تابستان,لرستان,10005,5178,4827
95,تابستان,مازندران,12186,6303,5883
95,تابستان,مركزي,5762,2968,2794
95,تابستان,هرمزگان,11355,5848,5507
95,تابستان,همدان,8979,4601,4378
95,تابستان,يزد,6675,3395,3280
95,پاییز,آذربايجان شرقي,16635,8660,7975
95,پاییز,آذربايجان غربي,15887,8287,7600
95,پاییز,اردبيل,5641,2965,2676
95,پاییز,اصفهان,20444,10430,10014
95,پاییز,البرز,9810,5002,4808
95,پاییز,ايلام,2727,1408,1319
95,پاییز,بوشهر,5969,3124,2845
95,پاییز,تهران,50169,25828,24341
95,پاییز,چهارمحال وبختياري,4997,2578,2419
95,پاییز,خراسان جنوبي,4355,2203,2152
95,پاییز,خراسان رضوي,35676,18276,17400
95,پاییز,خراسان شمالي,4606,2366,2240
95,پاییز,خوزستان,29815,15375,14440
95,پاییز,زنجان,4861,2508,2353
95,پاییز,سمنان,2513,1318,1195
95,پاییز,سيستان وبلوچستان,24240,12372,11868
95,پاییز,فارس,21970,11270,10700
95,پاییز,قزوين,5255,2645,2610
95,پاییز,قم,6774,3478,3296
95,پاییز,كردستان,7095,3642,3453
95,پاییز,كرمان,16044,8136,7908
95,پاییز,كرمانشاه,8317,4333,3984
95,پاییز,كهگيلويه وبويراحمد,3968,2034,1934
95,پاییز,گلستان,10509,5398,5111
95,پاییز,گيلان,7514,3844,3670
95,پاییز,لرستان,8757,4634,4123
95,پاییز,مازندران,11572,5914,5658
95,پاییز,مركزي,5229,2670,2559
95,پاییز,هرمزگان,11228,5660,5568
95,پاییز,همدان,7769,4070,3699
95,پاییز,يزد,6394,3223,3171
95,زمستان,آذربايجان شرقي,16767,8739,8028
95,زمستان,آذربايجان غربي,16295,8446,7849
95,زمستان,اردبيل,5628,2941,2687
95,زمستان,اصفهان,19962,10225,9737
95,زمستان,البرز,9818,5131,4687
95,زمستان,ايلام,2584,1363,1221
95,زمستان,بوشهر,5714,2894,2820
95,زمستان,تهران,48714,25033,23681
95,زمستان,چهارمحال وبختياري,4982,2588,2394
95,زمستان,خراسان جنوبي,4386,2305,2081
95,زمستان,خراسان رضوي,35524,18143,17381
95,زمستان,خراسان شمالي,4747,2438,2309
95,زمستان,خوزستان,27876,14378,13498
95,زمستان,زنجان,5017,2538,2479
95,زمستان,سمنان,2555,1307,1248
95,زمستان,سيستان وبلوچستان,23745,12187,11558
95,زمستان,فارس,21455,10988,10467
95,زمستان,قزوين,4958,2561,2397
95,زمستان,قم,6552,3415,3137
95,زمستان,كردستان,7367,3773,3594
95,زمستان,كرمان,14781,7588,7193
95,زمستان,كرمانشاه,8621,4574,4047
95,زمستان,كهگيلويه وبويراحمد,3835,1905,1930
95,زمستان,گلستان,9624,4940,4684
95,زمستان,گيلان,7356,3814,3542
95,زمستان,لرستان,8650,4490,4160
95,زمستان,مازندران,10815,5593,5222
95,زمستان,مركزي,5242,2713,2529
95,زمستان,هرمزگان,10641,5466,5175
95,زمستان,همدان,7744,3984,3760
95,زمستان,يزد,6065,3145,2920
