98,بهار,آذربايجان شرقي,13711,7255,6456
98,بهار,آذربايجان غربي,14090,7294,6796
98,بهار,اردبيل,5191,2716,2475
98,بهار,اصفهان,15707,8116,7591
98,بهار,البرز,7209,3742,3467
98,بهار,ايلام,1974,1058,916
98,بهار,بوشهر,4019,2126,1893
98,بهار,تهران,38506,20027,18479
98,بهار,چهارمحال وبختياري,4278,2273,2005
98,بهار,خراسان جنوبي,4066,2088,1978
98,بهار,خراسان رضوي,30333,15649,14684
98,بهار,خراسان شمالي,3930,2020,1910
98,بهار,خوزستان,23350,12091,11259
98,بهار,زنجان,4302,2119,2183
98,بهار,سمنان,2020,1051,969
98,بهار,سيستان وبلوچستان,21090,10800,10290
98,بهار,فارس,16161,8343,7818
98,بهار,قزوين,4105,2067,2038
98,بهار,قم,5018,2539,2479
98,بهار,كردستان,6258,3222,3036
98,بهار,كرمان,12097,6165,5932
98,بهار,كرمانشاه,6787,3568,3219
98,بهار,كهگيلويه وبويراحمد,3115,1616,1499
98,بهار,گلستان,7994,4069,3925
98,بهار,گيلان,5421,2707,2714
98,بهار,لرستان,7185,3836,3349
98,بهار,مازندران,7961,4199,3762
98,بهار,مركزي,3975,2025,1950
98,بهار,هرمزگان,8032,4121,3911
98,بهار,همدان,6568,3453,3115
98,بهار,يزد,4936,2533,2403
98,تابستان,آذربايجان شرقي,14139,7248,6891
98,تابستان,آذربايجان غربي,14270,7364,6906
98,تابستان,اردبيل,5086,2630,2456
98,تابستان,اصفهان,16352,8435,7917
98,تابستان,البرز,7821,4042,3779
98,تابستان,ايلام,2360,1187,1173
98,تابستان,بوشهر,4089,2129,1960
98,تابستان,تهران,42463,21850,20613
98,تابستان,چهارمحال وبختياري,4443,2325,2118
98,تابستان,خراسان جنوبي,4015,2032,1983
98,تابستان,خراسان رضوي,29823,15337,14486
98,تابستان,خراسان شمالي,3963,2068,1895
98,تابستان,خوزستان,24946,12746,12200
98,تابستان,زنجان,4364,2239,2125
98,تابستان,سمنان,2145,1074,1071
98,تابستان,سيستان وبلوچستان,22244,11466,10778
98,تابستان,فارس,17082,8943,8139
98,تابستان,قزوين,4230,2176,2054
98,تابستان,قم,5284,2665,2619
98,تابستان,كردستان,6242,3196,3046
98,تابستان,كرمان,13155,6745,6410
98,تابستان,كرمانشاه,6948,3641,3307
98,تابستان,كهگيلويه وبويراحمد,3195,1663,1532
98,تابستان,گلستان,8866,4544,4322
98,تابستان,گيلان,6053,3124,2929
98,تابستان,لرستان,7659,4029,3630
98,تابستان,مازندران,9309,4724,4585
98,تابستان,مركزي,4037,2141,1896
98,تابستان,هرمزگان,8963,4634,4329
98,تابستان,همدان,6510,3341,3169
98,تابستان,يزد,5114,2549,2565
98,پاییز,آذربايجان شرقي,12790,6661,6129
98,پاییز,آذربايجان غربي,13373,6841,6532
98,پاییز,اردبيل,4434,2380,2054
98,پاییز,اصفهان,14884,7463,7421
98,پاییز,البرز,7249,3726,3523
98,پاییز,ايلام,2196,1136,1060
98,پاییز,بوشهر,4238,2205,2033
98,پاییز,تهران,38819,19952,18867
98,پاییز,چهارمحال وبختياري,3820,1981,1839
98,پاییز,خراسان جنوبي,3716,1889,1827
98,پاییز,خراسان رضوي,28763,14748,14015
98,پاییز,خراسان شمالي,3653,1960,1693
98,پاییز,خوزستان,25658,13190,12468
98,پاییز,زنجان,3954,2010,1944
98,پاییز,سمنان,1950,966,984
98,پاییز,سيستان وبلوچستان,22291,11336,10955
98,پاییز,فارس,16658,8590,8068
98,پاییز,قزوين,3996,2108,1888
98,پاییز,قم,5230,2708,2522
98,پاییز,كردستان,5770,2966,2804
98,پاییز,كرمان,12366,6418,5948
98,پاییز,كرمانشاه,6416,3349,3067
98,پاییز,كهگيلويه وبويراحمد,2956,1493,1463
98,پاییز,گلستان,8399,4344,4055
98,پاییز,گيلان,5879,3086,2793
98,پاییز,لرستان,6991,3608,3383
98,پاییز,مازندران,8746,4471,4275
98,پاییز,مركزي,3722,1888,1834
98,پاییز,هرمزگان,9203,4787,4416
98,پاییز,همدان,5903,3078,2825
98,پاییز,يزد,4771,2398,2373
98,زمستان,آذربايجان شرقي,12702,6574,6128
98,زمستان,آذربايجان غربي,13285,6947,6338
98,زمستان,اردبيل,4452,2250,2202
98,زمستان,اصفهان,14078,7256,6822
98,زمستان,البرز,6902,3614,3288
98,زمستان,ايلام,2036,1027,1009
98,زمستان,بوشهر,4009,2082,1927
98,زمستان,تهران,36770,18829,17941
98,زمستان,چهارمحال وبختياري,3751,1911,1840
98,زمستان,خراسان جنوبي,3664,1883,1781
98,زمستان,خراسان رضوي,27088,13958,13130
98,زمستان,خراسان شمالي,3608,1864,1744
98,زمستان,خوزستان,23177,11878,11299
98,زمستان,زنجان,3712,1996,1716
98,زمستان,سمنان,1913,970,943
98,زمستان,سيستان وبلوچستان,21705,11191,10514
98,زمستان,فارس,15457,7925,7532
98,زمستان,قزوين,3697,1940,1757
98,زمستان,قم,4486,2284,2202
98,زمستان,كردستان,5692,2930,2762
98,زمستان,كرمان,11572,5841,5731
98,زمستان,كرمانشاه,6415,3387,3028
98,زمستان,كهگيلويه وبويراحمد,2774,1400,1374
98,زمستان,گلستان,7682,3891,3791
98,زمستان,گيلان,5462,2824,2638
98,زمستان,لرستان,6470,3399,3071
98,زمستان,مازندران,7886,4075,3811
98,زمستان,مركزي,3607,1837,1770
98,زمستان,هرمزگان,8516,4378,4138
98,زمستان,همدان,5856,3045,2811
98,زمستان,يزد,4355,2199,2156
