93,بهار,آذربايجان شرقي,17592,9035,8557
93,بهار,آذربايجان غربي,17003,8692,8311
93,بهار,اردبيل,6293,3264,3029
93,بهار,اصفهان,19833,10174,9659
93,بهار,البرز,9331,4926,4405
93,بهار,ايلام,2449,1231,1218
93,بهار,بوشهر,4555,2356,2199
93,بهار,تهران,45720,23792,21928
93,بهار,چهارمحال وبختياري,5004,2545,2459
93,بهار,خراسان جنوبي,4414,2252,2162
93,بهار,خراسان رضوي,35827,18488,17339
93,بهار,خراسان شمالي,4678,2449,2229
93,بهار,خوزستان,25321,12950,12371
93,بهار,زنجان,4794,2454,2340
93,بهار,سمنان,2544,1276,1268
93,بهار,سيستان وبلوچستان,22795,11737,11058
93,بهار,فارس,19592,10098,9494
93,بهار,قزوين,5550,2888,2662
93,بهار,قم,5756,2840,2916
93,بهار,كردستان,7770,3958,3812
93,بهار,كرمان,14617,7567,7050
93,بهار,كرمانشاه,8540,4487,4053
93,بهار,كهگيلويه وبويراحمد,3601,1874,1727
93,بهار,گلستان,9434,4793,4641
93,بهار,گيلان,7741,3955,3786
93,بهار,لرستان,9506,4856,4650
93,بهار,مازندران,10695,5580,5115
93,بهار,مركزي,5413,2774,2639
93,بهار,هرمزگان,8010,4114,3896
93,بهار,همدان,8240,4204,4036
93,بهار,يزد,5696,2938,2758
93,تابستان,آذربايجان شرقي,19817,10223,9594
93,تابستان,آذربايجان غربي,18687,9580,9107
93,تابستان,اردبيل,7027,3635,3392
93,تابستان,اصفهان,22483,11619,10864
93,تابستان,البرز,10651,5415,5236
93,تابستان,ايلام,3069,1574,1495
93,تابستان,بوشهر,5439,2816,2623
93,تابستان,تهران,53116,27353,25763
93,تابستان,چهارمحال وبختياري,5794,2914,2880
93,تابستان,خراسان جنوبي,4697,2401,2296
93,تابستان,خراسان رضوي,38995,19926,19069
93,تابستان,خراسان شمالي,5035,2605,2430
93,تابستان,خوزستان,30005,15406,14599
93,تابستان,زنجان,5451,2762,2689
93,تابستان,سمنان,2747,1413,1334
93,تابستان,سيستان وبلوچستان,24726,12933,11793
93,تابستان,فارس,22812,11650,11162
93,تابستان,قزوين,5934,3044,2890
93,تابستان,قم,6508,3323,3185
93,تابستان,كردستان,8182,4271,3911
93,تابستان,كرمان,16430,8532,7898
93,تابستان,كرمانشاه,9584,5011,4573
93,تابستان,كهگيلويه وبويراحمد,4391,2250,2141
93,تابستان,گلستان,11586,5895,5691
93,تابستان,گيلان,8522,4371,4151
93,تابستان,لرستان,10869,5604,5265
93,تابستان,مازندران,12526,6446,6080
93,تابستان,مركزي,5917,3117,2800
93,تابستان,هرمزگان,10171,5202,4969
93,تابستان,همدان,8822,4621,4201
93,تابستان,يزد,6437,3319,3118
93,پاییز,آذربايجان شرقي,16740,8749,7991
93,پاییز,آذربايجان غربي,16076,8274,7802
93,پاییز,اردبيل,5866,2999,2867
93,پاییز,اصفهان,19745,10167,9578
93,پاییز,البرز,9444,4802,4642
93,پاییز,ايلام,2653,1352,1301
93,پاییز,بوشهر,5645,2847,2798
93,پاییز,تهران,47407,24438,22969
93,پاییز,چهارمحال وبختياري,4922,2496,2426
93,پاییز,خراسان جنوبي,4372,2210,2162
93,پاییز,خراسان رضوي,35420,18127,17293
93,پاییز,خراسان شمالي,4646,2443,2203
93,پاییز,خوزستان,28564,14605,13959
93,پاییز,زنجان,4834,2500,2334
93,پاییز,سمنان,2486,1284,1202
93,پاییز,سيستان وبلوچستان,25706,13342,12364
93,پاییز,فارس,21860,11291,10569
93,پاییز,قزوين,5304,2634,2670
93,پاییز,قم,6276,3114,3162
93,پاییز,كردستان,7221,3737,3484
93,پاییز,كرمان,16086,8167,7919
93,پاییز,كرمانشاه,8420,4412,4008
93,پاییز,كهگيلويه وبويراحمد,3839,2009,1830
93,پاییز,گلستان,10504,5323,5181
93,پاییز,گيلان,8003,4149,3854
93,پاییز,لرستان,9366,4869,4497
93,پاییز,مازندران,11426,5811,5615
93,پاییز,مركزي,5520,2875,2645
93,پاییز,هرمزگان,10855,5516,5339
93,پاییز,همدان,8022,4143,3879
93,پاییز,يزد,5904,2955,2949
93,زمستان,آذربايجان شرقي,18339,9439,8900
93,زمستان,آذربايجان غربي,17724,9121,8603
93,زمستان,اردبيل,6382,3361,3021
93,زمستان,اصفهان,21041,10724,10317
93,زمستان,البرز,10317,5326,4991
93,زمستان,ايلام,2681,1380,1301
93,زمستان,بوشهر,5826,3017,2809
93,زمستان,تهران,50708,26074,24634
93,زمستان,چهارمحال وبختياري,5154,2638,2516
93,زمستان,خراسان جنوبي,4727,2407,2320
93,زمستان,خراسان رضوي,38986,20016,18970
93,زمستان,خراسان شمالي,5178,2579,2599
93,زمستان,خوزستان,28721,14559,14162
93,زمستان,زنجان,5544,2836,2708
93,زمستان,سمنان,2721,1404,1317
93,زمستان,سيستان وبلوچستان,26952,13792,13160
93,زمستان,فارس,22993,11821,11172
93,زمستان,قزوين,5930,3085,2845
93,زمستان,قم,6689,3391,3298
93,زمستان,كردستان,7824,3988,3836
93,زمستان,كرمان,16552,8490,8062
93,زمستان,كرمانشاه,9564,5003,4561
93,زمستان,كهگيلويه وبويراحمد,4036,2086,1950
93,زمستان,گلستان,10972,5524,5448
93,زمستان,گيلان,8190,4097,4093
93,زمستان,لرستان,9647,5081,4566
93,زمستان,مازندران,11644,5940,5704
93,زمستان,مركزي,5855,2909,2946
93,زمستان,هرمزگان,10607,5485,5122
93,زمستان,همدان,8552,4418,4134
93,زمستان,يزد,6375,3209,3166
